"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"1667361013558888_2338372793124370/1667361013558888_2338372793124370","1949","371","1","1667361013558888_2338372793124370","empty","","fetched (200)","2021-10-08 09:30:57.229317","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2338372473124402","372","None","0","1667361013558888_2338372473124402","seed","","","None","None","","","","",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1950","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Proset Keziah .I am very proud of you.","2020-05-28T21:23:17+0000","0","1",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1951","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Well done Keziah x","2020-05-28T21:51:10+0000","0","1",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1952","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Rose Tonna Thankyou ❤","2020-05-28T21:59:27+0000","0","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1953","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Stephanie Farrugia Thankyou ❤","2020-05-28T21:59:46+0000","1","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1954","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","From keziah x x","2020-05-28T22:04:23+0000","0","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1955","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","","2020-05-29T03:51:59+0000","1","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1956","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Brava Keziah xx","2020-05-29T06:41:51+0000","0","1",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1957","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Thankyou X","2020-05-29T10:12:26+0000","0","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1958","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Proset sabiha ❤❤❤","2020-05-29T18:06:30+0000","0","1",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1959","372","1","1667361013558888_2338372473124402","data","data.*","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","Thankyou ❤❤","2020-05-29T18:24:29+0000","0","0",""
"1667361013558888_2338372473124402/1667361013558888_2338372473124402","1960","372","1","1667361013558888_2338372473124402","offcut","","fetched (200)","2021-10-08 09:30:57.642815","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2338292969799019","373","None","0","1667361013558888_2338292969799019","seed","","","None","None","","","","",""
"1667361013558888_2338292969799019/1667361013558888_2338292969799019","1961","373","1","1667361013558888_2338292969799019","empty","","fetched (200)","2021-10-08 09:30:58.158424","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2338245983137051","374","None","0","1667361013558888_2338245983137051","seed","","","None","None","","","","",""
"1667361013558888_2338245983137051/1667361013558888_2338245983137051","1962","374","1","1667361013558888_2338245983137051","data","data.*","fetched (200)","2021-10-08 09:30:58.458100","Facebook:/<post-id>/comments","Bravu Denzel","2020-05-28T16:45:02+0000","0","0",""
"1667361013558888_2338245983137051/1667361013558888_2338245983137051","1963","374","1","1667361013558888_2338245983137051","data","data.*","fetched (200)","2021-10-08 09:30:58.458100","Facebook:/<post-id>/comments","Proud of my boy ❤😍😍😍😍","2020-05-28T17:03:53+0000","0","0",""
"1667361013558888_2338245983137051/1667361013558888_2338245983137051","1964","374","1","1667361013558888_2338245983137051","data","data.*","fetched (200)","2021-10-08 09:30:58.458100","Facebook:/<post-id>/comments","","2020-05-28T17:33:44+0000","0","0",""
"1667361013558888_2338245983137051/1667361013558888_2338245983137051","1965","374","1","1667361013558888_2338245983137051","data","data.*","fetched (200)","2021-10-08 09:30:58.458100","Facebook:/<post-id>/comments","Bravu ♥️♥️♥️ ","2020-05-28T20:10:55+0000","0","0",""
"1667361013558888_2338245983137051/1667361013558888_2338245983137051","1966","374","1","1667361013558888_2338245983137051","offcut","","fetched (200)","2021-10-08 09:30:58.458100","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2338244919803824","375","None","0","1667361013558888_2338244919803824","seed","","","None","None","","","","",""
"1667361013558888_2338244919803824/1667361013558888_2338244919803824","1967","375","1","1667361013558888_2338244919803824","data","data.*","fetched (200)","2021-10-08 09:30:58.834196","Facebook:/<post-id>/comments","","2020-05-28T18:48:08+0000","0","0",""
"1667361013558888_2338244919803824/1667361013558888_2338244919803824","1968","375","1","1667361013558888_2338244919803824","offcut","","fetched (200)","2021-10-08 09:30:58.834196","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2338243379803978","376","None","0","1667361013558888_2338243379803978","seed","","","None","None","","","","",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1969","376","1","1667361013558888_2338243379803978","data","data.*","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","Kemm huma bravi 🥰","2020-05-28T17:10:42+0000","0","0",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1970","376","1","1667361013558888_2338243379803978","data","data.*","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","Bravi","2020-05-28T17:38:09+0000","0","0",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1971","376","1","1667361013558888_2338243379803978","data","data.*","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","Kemm ghandna tfal bravi xxxxxxxxx","2020-05-28T18:08:03+0000","0","0",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1972","376","1","1667361013558888_2338243379803978","data","data.*","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","Kemm ilek ma tghajjatli Maria, Gilston!","2020-05-28T18:33:12+0000","0","0",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1973","376","1","1667361013558888_2338243379803978","data","data.*","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","Proset tfal kemm Intom bravi 😘😘","2020-05-28T21:33:08+0000","0","0",""
"1667361013558888_2338243379803978/1667361013558888_2338243379803978","1974","376","1","1667361013558888_2338243379803978","offcut","","fetched (200)","2021-10-08 09:30:59.209118","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2337084576586525","377","None","0","1667361013558888_2337084576586525","seed","","","None","None","","","","",""
"1667361013558888_2337084576586525/1667361013558888_2337084576586525","1975","377","1","1667361013558888_2337084576586525","empty","","fetched (200)","2021-10-08 09:30:59.620161","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2337082506586732","378","None","0","1667361013558888_2337082506586732","seed","","","None","None","","","","",""
"1667361013558888_2337082506586732/1667361013558888_2337082506586732","1976","378","1","1667361013558888_2337082506586732","empty","","fetched (200)","2021-10-08 09:30:59.941559","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2337076406587342","379","None","0","1667361013558888_2337076406587342","seed","","","None","None","","","","",""
"1667361013558888_2337076406587342/1667361013558888_2337076406587342","1977","379","1","1667361013558888_2337076406587342","empty","","fetched (200)","2021-10-08 09:31:00.238805","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336761629952153","380","None","0","1667361013558888_2336761629952153","seed","","","None","None","","","","",""
"1667361013558888_2336761629952153/1667361013558888_2336761629952153","1978","380","1","1667361013558888_2336761629952153","data","data.*","fetched (200)","2021-10-08 09:31:00.660556","Facebook:/<post-id>/comments","Brava 😊","2020-05-26T20:23:32+0000","0","0",""
"1667361013558888_2336761629952153/1667361013558888_2336761629952153","1979","380","1","1667361013558888_2336761629952153","data","data.*","fetched (200)","2021-10-08 09:31:00.660556","Facebook:/<post-id>/comments","Prosit tassew !","2020-05-26T20:31:33+0000","0","0",""
"1667361013558888_2336761629952153/1667361013558888_2336761629952153","1980","380","1","1667361013558888_2336761629952153","data","data.*","fetched (200)","2021-10-08 09:31:00.660556","Facebook:/<post-id>/comments","Brava pupa","2020-05-26T22:27:05+0000","0","0",""
"1667361013558888_2336761629952153/1667361013558888_2336761629952153","1981","380","1","1667361013558888_2336761629952153","data","data.*","fetched (200)","2021-10-08 09:31:00.660556","Facebook:/<post-id>/comments","Brava  zajra tijaj wisq timlili gurnata kemm jin kburija bik 😊😊","2020-05-27T06:25:09+0000","0","0",""
"1667361013558888_2336761629952153/1667361013558888_2336761629952153","1982","380","1","1667361013558888_2336761629952153","offcut","","fetched (200)","2021-10-08 09:31:00.660556","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336673713294278","381","None","0","1667361013558888_2336673713294278","seed","","","None","None","","","","",""
"1667361013558888_2336673713294278/1667361013558888_2336673713294278","1983","381","1","1667361013558888_2336673713294278","data","data.*","fetched (200)","2021-10-08 09:31:01.197226","Facebook:/<post-id>/comments","Bravu Carlos 😍😍","2020-05-26T18:20:32+0000","0","0",""
"1667361013558888_2336673713294278/1667361013558888_2336673713294278","1984","381","1","1667361013558888_2336673713294278","data","data.*","fetched (200)","2021-10-08 09:31:01.197226","Facebook:/<post-id>/comments","Bravu carlos 3💙💙❤❤","2020-05-26T18:23:41+0000","0","0",""
"1667361013558888_2336673713294278/1667361013558888_2336673713294278","1985","381","1","1667361013558888_2336673713294278","data","data.*","fetched (200)","2021-10-08 09:31:01.197226","Facebook:/<post-id>/comments","Bravu Carlos :)","2020-05-26T18:37:59+0000","0","0",""
"1667361013558888_2336673713294278/1667361013558888_2336673713294278","1986","381","1","1667361013558888_2336673713294278","data","data.*","fetched (200)","2021-10-08 09:31:01.197226","Facebook:/<post-id>/comments","Bravu hafna, hafna, hafna!","2020-05-26T20:09:55+0000","0","0",""
"1667361013558888_2336673713294278/1667361013558888_2336673713294278","1987","381","1","1667361013558888_2336673713294278","offcut","","fetched (200)","2021-10-08 09:31:01.197226","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336587549969561","382","None","0","1667361013558888_2336587549969561","seed","","","None","None","","","","",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1988","382","1","1667361013558888_2336587549969561","data","data.*","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","Brava ❤️","2020-05-26T15:52:08+0000","0","0",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1989","382","1","1667361013558888_2336587549969561","data","data.*","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","Proset pupa","2020-05-26T15:56:39+0000","0","0",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1990","382","1","1667361013558888_2336587549969561","data","data.*","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","Brava ♥️","2020-05-26T16:19:25+0000","0","0",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1991","382","1","1667361013558888_2336587549969561","data","data.*","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","Brava Cailyn :)","2020-05-26T19:02:36+0000","0","0",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1992","382","1","1667361013558888_2336587549969561","data","data.*","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","Brava hafna, hafna, hafna!","2020-05-26T20:10:39+0000","0","0",""
"1667361013558888_2336587549969561/1667361013558888_2336587549969561","1993","382","1","1667361013558888_2336587549969561","offcut","","fetched (200)","2021-10-08 09:31:01.656448","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336579943303655","383","None","0","1667361013558888_2336579943303655","seed","","","None","None","","","","",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1994","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","Bravi Lyon u Zayon 🥰","2020-05-26T15:38:01+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1995","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","bravi 💙💙","2020-05-26T15:39:46+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1996","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","Bravi !! 💞","2020-05-26T15:39:50+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1997","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","Proset","2020-05-26T15:40:47+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1998","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","Bravi♥️","2020-05-26T16:19:40+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","1999","383","1","1667361013558888_2336579943303655","data","data.*","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","Bravi  Lyon and  Zyon  ♥️","2020-05-26T22:06:14+0000","0","0",""
"1667361013558888_2336579943303655/1667361013558888_2336579943303655","2000","383","1","1667361013558888_2336579943303655","offcut","","fetched (200)","2021-10-08 09:31:02.074405","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336572553304394","384","None","0","1667361013558888_2336572553304394","seed","","","None","None","","","","",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2001","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Hanini Emma xx","2020-05-26T15:44:24+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2002","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava❤","2020-05-26T15:55:05+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2003","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava❤","2020-05-26T15:59:06+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2004","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Ajma xi hlew xxxxx brava Emma","2020-05-26T16:01:01+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2005","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava","2020-05-26T16:01:16+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2006","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava♥️","2020-05-26T16:19:07+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2007","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava pupa xxx","2020-05-26T16:42:24+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2008","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Brava","2020-05-26T16:45:03+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2009","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Xi hlew Emma  🥰❤️","2020-05-26T17:59:56+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2010","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Kemm hi helwa xx","2020-05-26T18:07:35+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2011","384","1","1667361013558888_2336572553304394","data","data.*","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","Prosit pupa! Xxx","2020-05-29T19:55:57+0000","0","0",""
"1667361013558888_2336572553304394/1667361013558888_2336572553304394","2012","384","1","1667361013558888_2336572553304394","offcut","","fetched (200)","2021-10-08 09:31:02.561717","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2336570969971219","385","None","0","1667361013558888_2336570969971219","seed","","","None","None","","","","",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2013","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","BravuGabriel","2020-05-26T16:36:28+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2014","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","Bravu ♥️","2020-05-26T18:01:39+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2015","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","Bravu Gabriel x","2020-05-26T18:19:56+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2016","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","Bravu sabih ❤️xx","2020-05-26T19:55:51+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2017","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","Bravu hi xxx","2020-05-27T03:58:56+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2018","385","1","1667361013558888_2336570969971219","data","data.*","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","Bravu sabih 😍","2020-05-27T17:52:09+0000","0","0",""
"1667361013558888_2336570969971219/1667361013558888_2336570969971219","2019","385","1","1667361013558888_2336570969971219","offcut","","fetched (200)","2021-10-08 09:31:02.974082","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2335587460069570","386","None","0","1667361013558888_2335587460069570","seed","","","None","None","","","","",""
"1667361013558888_2335587460069570/1667361013558888_2335587460069570","2020","386","1","1667361013558888_2335587460069570","empty","","fetched (200)","2021-10-08 09:31:03.382213","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2334283446866638","387","None","0","1667361013558888_2334283446866638","seed","","","None","None","","","","",""
"1667361013558888_2334283446866638/1667361013558888_2334283446866638","2021","387","1","1667361013558888_2334283446866638","data","data.*","fetched (200)","2021-10-08 09:31:03.683926","Facebook:/<post-id>/comments","So proud of you! Krystle Callus xxxx Keep on shining little star 💕😍","2020-05-23T15:29:36+0000","0","1",""
"1667361013558888_2334283446866638/1667361013558888_2334283446866638","2022","387","1","1667361013558888_2334283446866638","data","data.*","fetched (200)","2021-10-08 09:31:03.683926","Facebook:/<post-id>/comments","Raisa Brincat thankyou ❤❤ xxxx","2020-05-23T16:21:09+0000","0","0",""
"1667361013558888_2334283446866638/1667361013558888_2334283446866638","2023","387","1","1667361013558888_2334283446866638","data","data.*","fetched (200)","2021-10-08 09:31:03.683926","Facebook:/<post-id>/comments","Grazzi hafna lil ghalliema u lill-istaff kollhu tal-iskola tad dedikazzjoni li ghandkom lejn l- istudenti ❤🙂","2020-05-23T16:24:05+0000","0","0",""
"1667361013558888_2334283446866638/1667361013558888_2334283446866638","2024","387","1","1667361013558888_2334283446866638","offcut","","fetched (200)","2021-10-08 09:31:03.683926","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2333564156938567","388","None","0","1667361013558888_2333564156938567","seed","","","None","None","","","","",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2025","388","1","1667361013558888_2333564156938567","data","data.*","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","Prosit u grazzi","2020-05-22T17:50:01+0000","1","0",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2026","388","1","1667361013558888_2333564156938567","data","data.*","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","Grazzi hafna lil ghalliema u LSE's specjalment lil ms galea tal pacenzja u dedikazzjoni","2020-05-22T17:51:43+0000","1","0",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2027","388","1","1667361013558888_2333564156938567","data","data.*","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","Proset lil ghalliema u  grazzi","2020-05-22T18:31:16+0000","1","0",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2028","388","1","1667361013558888_2333564156938567","data","data.*","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","Kemm ghandna tfal, genituri u ghalliema bravi!❤️","2020-05-22T19:21:32+0000","0","0",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2029","388","1","1667361013558888_2333564156938567","data","data.*","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","Proset u grazzi lil ghalliema ta tghalim li qed tkomplu taghtu li tfal tghana grazzi mil qalb ❤️ u proset li tfal kolhha 😘😘","2020-05-22T22:37:46+0000","0","0",""
"1667361013558888_2333564156938567/1667361013558888_2333564156938567","2030","388","1","1667361013558888_2333564156938567","offcut","","fetched (200)","2021-10-08 09:31:04.136936","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332815587013424","389","None","0","1667361013558888_2332815587013424","seed","","","None","None","","","","",""
"1667361013558888_2332815587013424/1667361013558888_2332815587013424","2031","389","1","1667361013558888_2332815587013424","data","data.*","fetched (200)","2021-10-08 09:31:04.585301","Facebook:/<post-id>/comments","Kemm hu bravu  Zyon","2020-05-21T18:57:08+0000","0","0",""
"1667361013558888_2332815587013424/1667361013558888_2332815587013424","2032","389","1","1667361013558888_2332815587013424","data","data.*","fetched (200)","2021-10-08 09:31:04.585301","Facebook:/<post-id>/comments","bravu sabih💙","2020-05-21T20:23:46+0000","0","0",""
"1667361013558888_2332815587013424/1667361013558888_2332815587013424","2033","389","1","1667361013558888_2332815587013424","data","data.*","fetched (200)","2021-10-08 09:31:04.585301","Facebook:/<post-id>/comments","Kemm hemm tfal bravi l-iskola ta’ Bormla! Keep it up pupi","2020-05-21T21:03:58+0000","0","1",""
"1667361013558888_2332815587013424/1667361013558888_2332815587013424","2034","389","1","1667361013558888_2332815587013424","data","data.*","fetched (200)","2021-10-08 09:31:04.585301","Facebook:/<post-id>/comments","Frances Zammit hafna! Grazzi❤️","2020-05-21T21:11:49+0000","0","0",""
"1667361013558888_2332815587013424/1667361013558888_2332815587013424","2035","389","1","1667361013558888_2332815587013424","offcut","","fetched (200)","2021-10-08 09:31:04.585301","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332635877031395","390","None","0","1667361013558888_2332635877031395","seed","","","None","None","","","","",""
"1667361013558888_2332635877031395/1667361013558888_2332635877031395","2036","390","1","1667361013558888_2332635877031395","empty","","fetched (200)","2021-10-08 09:31:05.053549","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332631527031830","391","None","0","1667361013558888_2332631527031830","seed","","","None","None","","","","",""
"1667361013558888_2332631527031830/1667361013558888_2332631527031830","2037","391","1","1667361013558888_2332631527031830","empty","","fetched (200)","2021-10-08 09:31:05.373328","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332629670365349","392","None","0","1667361013558888_2332629670365349","seed","","","None","None","","","","",""
"1667361013558888_2332629670365349/1667361013558888_2332629670365349","2038","392","1","1667361013558888_2332629670365349","empty","","fetched (200)","2021-10-08 09:31:05.690834","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332628757032107","393","None","0","1667361013558888_2332628757032107","seed","","","None","None","","","","",""
"1667361013558888_2332628757032107/1667361013558888_2332628757032107","2039","393","1","1667361013558888_2332628757032107","empty","","fetched (200)","2021-10-08 09:31:06.096921","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332093927085590","394","None","0","1667361013558888_2332093927085590","seed","","","None","None","","","","",""
"1667361013558888_2332093927085590/1667361013558888_2332093927085590","2040","394","1","1667361013558888_2332093927085590","data","data.*","fetched (200)","2021-10-08 09:31:06.518147","Facebook:/<post-id>/comments","Qalilkom chylon thank you☺️ u nixtiqu nirringrazzjaw li sir pulis tal pacenzja li qed jihu bijna u jispjegalna kollox fid dettal kif ukoll lil miss maronia ukoll grazzi ta kull ma qedijn tghamlu ma tfal taghna ☺️","2020-05-20T19:08:21+0000","3","0",""
"1667361013558888_2332093927085590/1667361013558888_2332093927085590","2041","394","1","1667361013558888_2332093927085590","data","data.*","fetched (200)","2021-10-08 09:31:06.518147","Facebook:/<post-id>/comments","Bravu 🥰","2020-05-20T19:41:55+0000","0","0",""
"1667361013558888_2332093927085590/1667361013558888_2332093927085590","2042","394","1","1667361013558888_2332093927085590","data","data.*","fetched (200)","2021-10-08 09:31:06.518147","Facebook:/<post-id>/comments","Bravu !!!","2020-05-20T20:41:48+0000","0","0",""
"1667361013558888_2332093927085590/1667361013558888_2332093927085590","2043","394","1","1667361013558888_2332093927085590","data","data.*","fetched (200)","2021-10-08 09:31:06.518147","Facebook:/<post-id>/comments","king","2020-05-21T05:46:50+0000","0","0",""
"1667361013558888_2332093927085590/1667361013558888_2332093927085590","2044","394","1","1667361013558888_2332093927085590","offcut","","fetched (200)","2021-10-08 09:31:06.518147","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2332001743761475","395","None","0","1667361013558888_2332001743761475","seed","","","None","None","","","","",""
"1667361013558888_2332001743761475/1667361013558888_2332001743761475","2045","395","1","1667361013558888_2332001743761475","empty","","fetched (200)","2021-10-08 09:31:07.046874","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2331991517095831","396","None","0","1667361013558888_2331991517095831","seed","","","None","None","","","","",""
"1667361013558888_2331991517095831/1667361013558888_2331991517095831","2046","396","1","1667361013558888_2331991517095831","empty","","fetched (200)","2021-10-08 09:31:07.464503","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2331967633764886","397","None","0","1667361013558888_2331967633764886","seed","","","None","None","","","","",""
"1667361013558888_2331967633764886/1667361013558888_2331967633764886","2047","397","1","1667361013558888_2331967633764886","empty","","fetched (200)","2021-10-08 09:31:07.774342","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2331903890437927","398","None","0","1667361013558888_2331903890437927","seed","","","None","None","","","","",""
"1667361013558888_2331903890437927/1667361013558888_2331903890437927","2048","398","1","1667361013558888_2331903890437927","empty","","fetched (200)","2021-10-08 09:31:08.539799","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2331902940438022","399","None","0","1667361013558888_2331902940438022","seed","","","None","None","","","","",""
"1667361013558888_2331902940438022/1667361013558888_2331902940438022","2049","399","1","1667361013558888_2331902940438022","empty","","fetched (200)","2021-10-08 09:31:08.920584","Facebook:/<post-id>/comments","","","","",""
"1667361013558888_2331892700439046","400","None","0","1667361013558888_2331892700439046","seed","","","None","None","","","","",""
"1667361013558888_2331892700439046/1667361013558888_2331892700439046","2050","400","1","1667361013558888_2331892700439046","empty","","fetched (200)","2021-10-08 09:31:09.444706","Facebook:/<post-id>/comments","","","","",""
